"user_id,""gym_id"",""checkin_time"",""checkout_time"",""workout_type"",""calories_burned"",""first_name"",""last_name"",""age"",""gender"",""birthdate"",""user_location"",""subscription_plan"""
"user_4055,gym_8,""2023-08-31 14:55:00"",""2023-08-31 16:24:00"",Weightlifting,805,Robert,Davis,50,Male,""1962-01-08"",Las Vegas,Student"
"user_4314,gym_1,""2023-08-08 16:43:00"",""2023-08-08 19:18:00"",Yoga,960,Jane,Wilson,42,Male,""1990-06-04"",Orlando,Basic"
"user_4264,gym_7,""2023-03-12 14:34:00"",""2023-03-12 17:10:00"",Swimming,1571,John,Smith,23,Female,""2002-11-09"",Denver,Basic"
"user_2828,gym_4,""2023-01-10 08:46:00"",""2023-01-10 10:59:00"",Swimming,415,John,Martinez,34,Female,""1960-11-03"",Orlando,Student"
"user_2241,gym_3,""2023-08-04 12:00:00"",""2023-08-04 13:32:00"",Cardio,1924,Laura,Jones,24,Female,""1984-03-30"",Orlando,Basic"
"user_1363,gym_7,""2023-06-01 09:30:00"",""2023-06-01 11:06:00"",CrossFit,670,Robert,Brown,23,Male,""1961-07-11"",Seattle,Pro"
"user_2839,gym_1,""2023-05-28 06:07:00"",""2023-05-28 06:56:00"",Yoga,553,David,Garcia,51,Male,""1958-06-04"",Atlanta,Student"
"user_2503,gym_4,""2023-07-01 20:46:00"",""2023-07-01 23:16:00"",Swimming,400,John,Wilson,48,Male,""1963-07-19"",Seattle,Pro"
"user_2241,gym_2,""2023-03-30 19:08:00"",""2023-03-30 21:09:00"",Swimming,317,Laura,Jones,24,Female,""1984-03-30"",Orlando,Basic"
"user_93,gym_4,""2023-05-03 13:44:00"",""2023-05-03 16:31:00"",CrossFit,870,Chris,Martinez,62,Male,""2004-05-22"",Boston,Student"
"user_1239,gym_6,""2023-08-06 08:09:00"",""2023-08-06 09:51:00"",Cardio,778,Laura,Wilson,25,Female,""1987-01-29"",Orlando,Student"
"user_4609,gym_8,""2023-02-04 10:14:00"",""2023-02-04 12:02:00"",Swimming,1305,Emily,Brown,19,Male,""1992-12-20"",Orlando,Basic"
"user_3471,gym_4,""2023-08-26 08:38:00"",""2023-08-26 10:09:00"",Weightlifting,844,Robert,Williams,55,Male,""1977-06-07"",Boston,Pro"
"user_3236,gym_2,""2023-08-01 16:37:00"",""2023-08-01 19:24:00"",Yoga,1368,Linda,Moore,26,Female,""1975-05-07"",Boston,Student"
"user_4202,gym_8,""2023-10-08 19:43:00"",""2023-10-08 21:17:00"",Yoga,454,Laura,Garcia,39,Female,""1995-07-13"",Orlando,Pro"
"user_2765,gym_10,""2023-06-03 17:54:00"",""2023-06-03 20:52:00"",Yoga,1307,Robert,Jones,25,Female,""1996-05-16"",Boston,Basic"
"user_3605,gym_6,""2023-08-06 11:27:00"",""2023-08-06 14:08:00"",Cardio,1231,David,Garcia,25,Male,""1982-01-31"",Las Vegas,Basic"
"user_2836,gym_5,""2023-06-29 10:39:00"",""2023-06-29 12:55:00"",CrossFit,1423,Jane,Davis,33,Female,""1991-02-11"",Seattle,Basic"
"user_3902,gym_8,""2023-03-30 17:12:00"",""2023-03-30 19:58:00"",Swimming,754,Laura,Miller,62,Female,""1965-09-12"",San Francisco,Student"
"user_3235,gym_1,""2023-08-14 13:43:00"",""2023-08-14 16:40:00"",Yoga,976,Linda,Wilson,36,Female,""1961-12-16"",San Francisco,Pro"
"user_3629,gym_7,""2023-07-31 19:55:00"",""2023-07-31 20:42:00"",Weightlifting,442,Laura,Johnson,34,Female,""1993-08-03"",Atlanta,Basic"
"user_1769,gym_4,""2023-01-18 12:26:00"",""2023-01-18 14:12:00"",Swimming,1027,Emily,Jones,61,Male,""1975-08-23"",Las Vegas,Student"
"user_3510,gym_4,""2023-08-08 06:14:00"",""2023-08-08 08:52:00"",Yoga,1007,Jessica,Rodriguez,46,Male,""1985-11-15"",Detroit,Pro"
"user_2902,gym_4,""2023-07-14 19:16:00"",""2023-07-14 21:37:00"",Cardio,933,David,Johnson,22,Female,""1967-09-25"",Atlanta,Pro"
"user_1542,gym_1,""2023-09-22 12:25:00"",""2023-09-22 14:53:00"",CrossFit,1058,Linda,Johnson,47,Female,""1961-07-28"",San Francisco,Basic"
"user_2092,gym_2,""2023-08-26 11:06:00"",""2023-08-26 13:32:00"",Swimming,800,Linda,Williams,39,Female,""1995-12-18"",San Francisco,Student"
"user_2651,gym_3,""2023-09-03 10:41:00"",""2023-09-03 13:02:00"",Cardio,1088,Sarah,Garcia,60,Male,""1993-10-27"",Las Vegas,Student"
"user_1732,gym_7,""2023-04-16 20:21:00"",""2023-04-16 22:33:00"",Cardio,521,John,Davis,52,Male,""1982-06-21"",San Francisco,Basic"
"user_92,gym_10,""2023-04-12 19:20:00"",""2023-04-12 20:50:00"",Yoga,431,Chris,Wilson,32,Female,""1979-06-18"",Orlando,Pro"
"user_4855,gym_1,""2023-01-04 18:08:00"",""2023-01-04 18:41:00"",Swimming,575,John,Brown,54,Female,""1958-05-05"",Atlanta,Student"
"user_731,gym_7,""2023-01-03 14:16:00"",""2023-01-03 15:07:00"",Yoga,1198,Michael,Wilson,44,Female,""1958-03-01"",Seattle,Student"
"user_4433,gym_4,""2023-06-28 06:17:00"",""2023-06-28 08:59:00"",Weightlifting,719,Chris,Garcia,40,Male,""1969-07-26"",Detroit,Student"
"user_3815,gym_3,""2023-08-20 09:23:00"",""2023-08-20 10:40:00"",Yoga,350,Jane,Martinez,58,Male,""1963-04-09"",Boston,Basic"
"user_700,gym_10,""2023-05-25 07:09:00"",""2023-05-25 09:49:00"",Weightlifting,410,John,Rodriguez,44,Male,""1969-01-10"",Boston,Student"
"user_3015,gym_3,""2023-08-21 18:55:00"",""2023-08-21 21:39:00"",Yoga,431,Laura,Jones,29,Female,""1984-09-16"",Denver,Student"
"user_2312,gym_2,""2023-04-28 20:17:00"",""2023-04-28 22:45:00"",Swimming,1128,Jane,Jones,52,Female,""1990-08-30"",Atlanta,Student"
"user_2017,gym_5,""2023-07-28 15:04:00"",""2023-07-28 17:25:00"",CrossFit,1552,John,Wilson,27,Male,""1994-04-24"",Austin,Basic"
"user_3491,gym_4,""2023-06-24 09:30:00"",""2023-06-24 10:48:00"",CrossFit,1481,Linda,Miller,40,Non-binary,""1978-05-13"",Orlando,Pro"
"user_978,gym_1,""2023-02-13 08:46:00"",""2023-02-13 09:25:00"",Swimming,922,Sarah,Jones,37,Male,""2005-03-04"",Atlanta,Basic"
"user_4211,gym_4,""2023-07-06 19:38:00"",""2023-07-06 21:38:00"",Yoga,1213,John,Martinez,52,Female,""1994-02-15"",Atlanta,Pro"
"user_1259,gym_6,""2023-03-31 06:11:00"",""2023-03-31 09:05:00"",Yoga,1218,Michael,Smith,40,Female,""1975-04-19"",Denver,Basic"
"user_3856,gym_9,""2023-08-22 14:43:00"",""2023-08-22 16:32:00"",Swimming,885,Linda,Rodriguez,28,Female,""1986-12-18"",Atlanta,Pro"
"user_1298,gym_2,""2023-09-24 18:01:00"",""2023-09-24 19:00:00"",Pilates,394,David,Smith,37,Female,""1993-07-01"",Denver,Student"
"user_1979,gym_8,""2023-05-20 10:57:00"",""2023-05-20 12:12:00"",Yoga,1567,Daniel,Jones,25,Male,""1988-04-20"",Orlando,Basic"
"user_4130,gym_5,""2023-04-16 15:11:00"",""2023-04-16 17:34:00"",Swimming,400,Michael,Brown,34,Female,""1990-11-20"",Atlanta,Pro"
"user_1733,gym_2,""2023-01-26 15:32:00"",""2023-01-26 16:32:00"",Cardio,1379,Jessica,Williams,29,Male,""1963-06-26"",Boston,Pro"
"user_2943,gym_6,""2023-10-04 13:46:00"",""2023-10-04 14:16:00"",Cardio,1169,David,Martinez,26,Non-binary,""1966-03-29"",Orlando,Pro"
"user_2510,gym_7,""2023-08-11 13:38:00"",""2023-08-11 16:06:00"",Cardio,428,Linda,Miller,46,Male,""1965-12-24"",Austin,Pro"
"user_449,gym_9,""2023-08-16 08:54:00"",""2023-08-16 10:28:00"",Cardio,1515,Linda,Rodriguez,22,Female,""1970-11-28"",Atlanta,Student"
"user_1238,gym_8,""2023-08-23 18:50:00"",""2023-08-23 21:04:00"",Swimming,668,Jessica,Brown,18,Female,""1987-01-27"",Denver,Basic"
"user_4501,gym_1,""2023-02-25 09:05:00"",""2023-02-25 11:32:00"",Swimming,774,Emily,Johnson,23,Female,""1960-08-23"",Boston,Pro"
"user_333,gym_1,""2023-03-22 09:14:00"",""2023-03-22 10:31:00"",Weightlifting,306,Robert,Smith,34,Female,""1994-02-04"",Seattle,Basic"
"user_4324,gym_3,""2023-03-29 12:25:00"",""2023-03-29 14:46:00"",Pilates,1017,Michael,Rodriguez,19,Male,""1986-10-26"",Miami,Pro"
"user_166,gym_2,""2023-05-19 18:28:00"",""2023-05-19 19:31:00"",Swimming,1633,Jessica,Garcia,59,Female,""1997-03-15"",Denver,Basic"
"user_4681,gym_7,""2023-04-13 08:34:00"",""2023-04-13 09:08:00"",Pilates,1704,Emily,Garcia,39,Female,""1980-01-29"",Denver,Basic"
"user_4833,gym_6,""2023-09-24 11:29:00"",""2023-09-24 12:37:00"",CrossFit,1906,Daniel,Miller,48,Female,""2000-12-19"",Boston,Pro"
"user_4694,gym_2,""2023-09-22 20:32:00"",""2023-09-22 22:36:00"",CrossFit,1216,David,Moore,46,Female,""1993-12-16"",Seattle,Pro"
"user_4689,gym_2,""2023-01-15 19:34:00"",""2023-01-15 20:40:00"",Swimming,690,Robert,Moore,33,Male,""1986-01-21"",Atlanta,Basic"
"user_4028,gym_7,""2023-04-20 09:32:00"",""2023-04-20 11:27:00"",Swimming,1158,Laura,Jones,42,Male,""1963-06-29"",Miami,Basic"
"user_2775,gym_9,""2023-02-22 13:46:00"",""2023-02-22 15:08:00"",CrossFit,615,David,Martinez,57,Male,""1963-03-07"",Atlanta,Pro"
"user_1700,gym_3,""2023-09-27 19:11:00"",""2023-09-27 20:43:00"",Yoga,756,Chris,Davis,47,Female,""2003-03-12"",Las Vegas,Basic"
"user_1414,gym_4,""2023-04-02 18:58:00"",""2023-04-02 20:28:00"",Weightlifting,559,Robert,Martinez,18,Male,""2001-04-09"",San Francisco,Pro"
"user_1447,gym_8,""2023-01-31 08:51:00"",""2023-01-31 10:41:00"",Cardio,1338,Jessica,Brown,23,Female,""2003-02-28"",Seattle,Basic"
"user_3483,gym_2,""2023-04-01 20:21:00"",""2023-04-01 23:20:00"",Cardio,1507,Linda,Williams,51,Male,""1972-10-05"",Miami,Basic"
"user_4745,gym_8,""2023-10-09 06:07:00"",""2023-10-09 07:46:00"",CrossFit,1428,Daniel,Brown,57,Female,""1998-08-01"",Orlando,Pro"
"user_1688,gym_1,""2023-04-10 08:40:00"",""2023-04-10 11:33:00"",Cardio,790,John,Garcia,63,Female,""2000-10-29"",Denver,Pro"
"user_447,gym_2,""2023-09-24 12:10:00"",""2023-09-24 12:42:00"",Yoga,1073,Emily,Brown,33,Male,""1987-07-18"",Miami,Student"
"user_3475,gym_1,""2023-01-05 12:36:00"",""2023-01-05 14:31:00"",Pilates,596,David,Rodriguez,35,Male,""1984-06-10"",Miami,Student"
"user_97,gym_10,""2023-03-31 10:30:00"",""2023-03-31 13:10:00"",Cardio,915,Jane,Smith,26,Non-binary,""1970-02-22"",Boston,Pro"
"user_2427,gym_4,""2023-01-26 14:40:00"",""2023-01-26 16:40:00"",Pilates,1676,Michael,Wilson,18,Male,""1997-03-26"",Las Vegas,Pro"
"user_2718,gym_2,""2023-08-20 06:22:00"",""2023-08-20 07:59:00"",Cardio,183,Laura,Rodriguez,38,Female,""1962-11-03"",Denver,Student"
"user_3258,gym_4,""2023-05-27 07:14:00"",""2023-05-27 07:49:00"",Weightlifting,1185,Jane,Brown,31,Male,""1971-05-05"",Boston,Pro"
"user_4727,gym_4,""2023-07-20 10:01:00"",""2023-07-20 12:02:00"",CrossFit,953,Jane,Williams,45,Female,""1980-09-23"",San Francisco,Pro"
"user_503,gym_1,""2023-09-27 10:10:00"",""2023-09-27 12:18:00"",Pilates,615,Linda,Jones,54,Female,""1982-10-31"",Orlando,Pro"
"user_4384,gym_1,""2023-03-01 16:11:00"",""2023-03-01 17:02:00"",Cardio,834,Linda,Smith,33,Male,""1989-10-23"",Denver,Basic"
"user_4465,gym_1,""2023-03-20 08:10:00"",""2023-03-20 10:40:00"",Pilates,734,Sarah,Brown,42,Female,""1972-05-14"",San Francisco,Student"
"user_65,gym_7,""2023-01-27 09:52:00"",""2023-01-27 11:14:00"",Cardio,199,Michael,Garcia,59,Female,""1998-07-10"",Austin,Basic"
"user_4258,gym_1,""2023-02-07 07:50:00"",""2023-02-07 08:27:00"",CrossFit,334,David,Smith,40,Male,""2001-02-10"",San Francisco,Basic"
"user_662,gym_6,""2023-02-18 16:10:00"",""2023-02-18 18:03:00"",Weightlifting,563,Sarah,Martinez,33,Male,""1960-09-03"",San Francisco,Basic"
"user_3490,gym_5,""2023-04-22 06:22:00"",""2023-04-22 08:05:00"",Yoga,1006,David,Jones,58,Male,""2004-03-06"",Orlando,Basic"
"user_481,gym_5,""2023-01-08 14:26:00"",""2023-01-08 14:58:00"",CrossFit,958,Chris,Smith,48,Male,""1997-12-09"",Las Vegas,Student"
"user_4663,gym_6,""2023-01-08 20:24:00"",""2023-01-08 22:26:00"",Pilates,912,Chris,Johnson,62,Female,""1987-01-14"",Orlando,Basic"
"user_3262,gym_3,""2023-10-15 07:42:00"",""2023-10-15 09:16:00"",Pilates,1257,Laura,Davis,21,Male,""1985-11-03"",Detroit,Student"
"user_406,gym_6,""2023-03-23 08:09:00"",""2023-03-23 08:51:00"",Weightlifting,386,David,Johnson,23,Male,""1982-10-05"",Boston,Student"
"user_4861,gym_2,""2023-05-11 15:38:00"",""2023-05-11 18:35:00"",Pilates,582,Jessica,Martinez,26,Non-binary,""1966-06-29"",Austin,Student"
"user_3561,gym_4,""2023-03-19 15:49:00"",""2023-03-19 16:27:00"",Cardio,1345,David,Rodriguez,62,Non-binary,""1962-02-02"",Detroit,Student"
"user_3384,gym_3,""2023-08-20 09:50:00"",""2023-08-20 10:35:00"",Cardio,1183,Jane,Williams,63,Female,""1958-06-18"",San Francisco,Student"
"user_3668,gym_5,""2023-04-25 14:13:00"",""2023-04-25 16:48:00"",Yoga,1657,Laura,Wilson,30,Male,""1961-09-25"",Orlando,Pro"
"user_4962,gym_3,""2023-08-14 16:29:00"",""2023-08-14 18:00:00"",Cardio,503,Michael,Moore,44,Male,""1984-11-17"",Atlanta,Pro"
"user_1118,gym_7,""2023-01-23 10:17:00"",""2023-01-23 12:34:00"",Yoga,2042,John,Wilson,60,Female,""1959-10-26"",Detroit,Student"
"user_2438,gym_2,""2023-06-06 11:26:00"",""2023-06-06 14:01:00"",Swimming,1456,John,Martinez,32,Male,""1984-12-19"",Denver,Student"
"user_3483,gym_1,""2023-01-12 18:50:00"",""2023-01-12 21:41:00"",Cardio,233,Linda,Williams,51,Male,""1972-10-05"",Miami,Basic"
"user_3710,gym_4,""2023-08-07 13:14:00"",""2023-08-07 14:14:00"",Pilates,837,Robert,Jones,22,Male,""1960-04-10"",Austin,Student"
"user_3441,gym_10,""2023-10-15 08:21:00"",""2023-10-15 09:11:00"",CrossFit,631,Chris,Moore,26,Female,""1979-03-21"",Denver,Student"
"user_742,gym_10,""2023-01-18 07:04:00"",""2023-01-18 08:24:00"",Cardio,321,John,Williams,22,Non-binary,""1998-02-22"",Miami,Pro"
"user_3240,gym_3,""2023-09-09 14:30:00"",""2023-09-09 17:11:00"",CrossFit,1327,David,Garcia,24,Male,""1973-04-25"",Austin,Pro"
"user_2922,gym_7,""2023-08-24 11:28:00"",""2023-08-24 13:34:00"",Pilates,1002,Daniel,Smith,38,Female,""1997-10-25"",Orlando,Student"
"user_1832,gym_3,""2023-09-04 14:46:00"",""2023-09-04 17:33:00"",Weightlifting,325,Michael,Wilson,47,Female,""2003-11-09"",Orlando,Basic"
"user_4139,gym_4,""2023-01-26 09:03:00"",""2023-01-26 11:23:00"",Swimming,218,Jessica,Brown,27,Female,""1965-04-19"",Miami,Basic"
"user_911,gym_6,""2023-09-09 06:51:00"",""2023-09-09 09:00:00"",Swimming,1705,Laura,Martinez,42,Male,""1965-10-11"",Las Vegas,Pro"
"user_4013,gym_6,""2023-06-20 14:26:00"",""2023-06-20 16:41:00"",CrossFit,1708,Michael,Davis,22,Male,""1959-12-22"",Austin,Basic"
"user_4703,gym_6,""2023-08-03 11:23:00"",""2023-08-03 13:57:00"",Yoga,907,Laura,Wilson,62,Non-binary,""1993-03-18"",Orlando,Student"
"user_1419,gym_8,""2023-07-29 08:16:00"",""2023-07-29 09:06:00"",Pilates,525,Emily,Jones,42,Female,""2003-08-01"",San Francisco,Student"
"user_4815,gym_1,""2023-09-28 10:44:00"",""2023-09-28 11:24:00"",Swimming,272,Jessica,Wilson,45,Male,""1998-08-12"",Miami,Student"
"user_4310,gym_5,""2023-04-11 18:39:00"",""2023-04-11 19:31:00"",Yoga,682,Sarah,Moore,39,Male,""2000-10-03"",Denver,Student"
"user_4039,gym_8,""2023-08-05 09:57:00"",""2023-08-05 11:39:00"",Weightlifting,1006,Robert,Jones,45,Female,""1970-04-07"",Las Vegas,Student"
"user_3640,gym_7,""2023-01-27 20:07:00"",""2023-01-27 21:34:00"",Weightlifting,1003,Sarah,Brown,41,Male,""1977-08-06"",Las Vegas,Pro"
"user_3446,gym_4,""2023-07-11 17:47:00"",""2023-07-11 19:03:00"",Yoga,939,Robert,Jones,23,Male,""1991-02-28"",Austin,Pro"
"user_132,gym_7,""2023-03-10 09:11:00"",""2023-03-10 11:23:00"",Yoga,337,Jane,Smith,64,Female,""1971-05-30"",San Francisco,Basic"
"user_2057,gym_8,""2023-04-29 14:42:00"",""2023-04-29 16:37:00"",Swimming,830,Jane,Williams,52,Male,""1963-07-22"",Seattle,Student"
"user_153,gym_1,""2023-05-10 07:10:00"",""2023-05-10 07:56:00"",Pilates,921,Robert,Brown,40,Male,""2004-08-02"",Atlanta,Pro"
"user_2479,gym_5,""2023-04-07 11:55:00"",""2023-04-07 14:32:00"",Pilates,668,Jessica,Garcia,18,Male,""1971-05-31"",San Francisco,Student"
"user_483,gym_9,""2023-05-18 18:27:00"",""2023-05-18 20:06:00"",Pilates,1031,Daniel,Davis,36,Male,""1970-07-22"",Boston,Pro"
"user_305,gym_3,""2023-02-02 18:00:00"",""2023-02-02 20:29:00"",CrossFit,964,Linda,Rodriguez,37,Male,""1968-03-11"",San Francisco,Student"
"user_2520,gym_1,""2023-03-18 16:48:00"",""2023-03-18 19:33:00"",Swimming,763,Emily,Brown,42,Female,""1976-11-02"",Detroit,Basic"
"user_993,gym_1,""2023-09-16 17:05:00"",""2023-09-16 19:51:00"",Pilates,717,Robert,Jones,50,Female,""1974-08-22"",Detroit,Basic"
"user_2238,gym_2,""2023-01-04 19:07:00"",""2023-01-04 20:43:00"",Weightlifting,567,Daniel,Jones,42,Female,""1975-06-10"",Las Vegas,Basic"
"user_2560,gym_8,""2023-01-21 13:34:00"",""2023-01-21 14:42:00"",Pilates,1008,Jane,Martinez,19,Female,""1963-01-10"",Seattle,Basic"
"user_4439,gym_4,""2023-09-01 19:23:00"",""2023-09-01 21:07:00"",CrossFit,1357,Robert,Smith,46,Male,""2001-09-15"",Orlando,Pro"
"user_715,gym_2,""2023-05-20 16:31:00"",""2023-05-20 19:06:00"",Yoga,397,Robert,Williams,42,Non-binary,""2003-04-18"",Denver,Pro"
"user_1710,gym_2,""2023-02-05 07:34:00"",""2023-02-05 09:28:00"",Swimming,1269,Chris,Smith,46,Non-binary,""1985-09-29"",Seattle,Student"
"user_1058,gym_4,""2023-05-11 08:33:00"",""2023-05-11 10:49:00"",CrossFit,605,David,Brown,32,Male,""1969-10-28"",Denver,Pro"
"user_471,gym_1,""2023-04-24 13:40:00"",""2023-04-24 16:35:00"",Cardio,348,Chris,Davis,56,Male,""1962-10-20"",Orlando,Pro"
"user_3466,gym_5,""2023-08-11 19:13:00"",""2023-08-11 21:52:00"",Swimming,1055,Daniel,Wilson,38,Female,""1998-09-18"",Atlanta,Pro"
"user_741,gym_5,""2023-09-21 15:27:00"",""2023-09-21 16:34:00"",Pilates,957,Daniel,Davis,34,Male,""1993-12-28"",Atlanta,Student"
"user_3567,gym_1,""2023-07-16 06:46:00"",""2023-07-16 09:08:00"",Weightlifting,1301,Emily,Jones,58,Female,""2001-05-10"",Miami,Basic"
"user_513,gym_3,""2023-06-07 10:44:00"",""2023-06-07 11:42:00"",Pilates,618,Jane,Miller,30,Male,""1986-10-03"",Boston,Basic"
"user_3394,gym_6,""2023-05-22 10:08:00"",""2023-05-22 10:42:00"",Weightlifting,1878,Jessica,Moore,29,Non-binary,""1962-04-23"",Austin,Pro"
"user_3286,gym_6,""2023-10-13 16:25:00"",""2023-10-13 17:36:00"",Cardio,865,Laura,Martinez,26,Male,""1958-02-07"",Detroit,Pro"
"user_3838,gym_6,""2023-09-26 17:00:00"",""2023-09-26 19:46:00"",CrossFit,393,Sarah,Jones,34,Male,""1977-06-25"",Seattle,Basic"
"user_2193,gym_3,""2023-10-01 15:44:00"",""2023-10-01 17:35:00"",CrossFit,681,Jessica,Miller,32,Female,""1969-05-01"",Austin,Basic"
"user_4655,gym_2,""2023-09-27 11:05:00"",""2023-09-27 13:01:00"",Yoga,177,Jessica,Jones,29,Female,""1980-12-21"",Orlando,Student"
"user_4888,gym_6,""2023-04-08 15:45:00"",""2023-04-08 16:31:00"",Yoga,521,John,Smith,47,Female,""1964-01-02"",San Francisco,Student"
"user_360,gym_9,""2023-08-01 14:03:00"",""2023-08-01 16:19:00"",Weightlifting,902,Robert,Rodriguez,63,Non-binary,""2004-07-24"",Austin,Pro"
"user_285,gym_3,""2023-04-15 11:17:00"",""2023-04-15 12:05:00"",Pilates,595,Jane,Jones,57,Non-binary,""1965-02-12"",Detroit,Basic"
"user_3317,gym_5,""2023-03-26 11:31:00"",""2023-03-26 12:20:00"",Cardio,1543,Jessica,Moore,45,Female,""1970-12-18"",Seattle,Pro"
"user_3278,gym_9,""2023-01-29 10:37:00"",""2023-01-29 11:47:00"",Weightlifting,374,Chris,Smith,38,Female,""1999-08-07"",Orlando,Basic"
"user_2632,gym_9,""2023-03-19 14:13:00"",""2023-03-19 16:49:00"",Yoga,697,Chris,Smith,60,Male,""2002-12-02"",Miami,Student"
"user_1758,gym_7,""2023-08-26 07:05:00"",""2023-08-26 07:58:00"",Weightlifting,771,Emily,Martinez,28,Male,""1974-01-23"",Atlanta,Pro"
"user_2775,gym_4,""2023-08-11 17:43:00"",""2023-08-11 18:46:00"",Pilates,818,David,Martinez,57,Male,""1963-03-07"",Atlanta,Pro"
"user_1523,gym_3,""2023-07-28 11:16:00"",""2023-07-28 13:25:00"",Weightlifting,538,Jessica,Jones,56,Male,""1988-10-22"",Seattle,Basic"
"user_1246,gym_3,""2023-07-31 19:29:00"",""2023-07-31 22:23:00"",Yoga,581,Laura,Martinez,36,Female,""1995-09-20"",San Francisco,Pro"
"user_1413,gym_4,""2023-06-16 11:25:00"",""2023-06-16 13:10:00"",Cardio,1322,Jane,Davis,34,Male,""1994-11-27"",Las Vegas,Basic"
"user_4839,gym_7,""2023-04-29 07:50:00"",""2023-04-29 09:52:00"",Swimming,819,Jessica,Garcia,19,Female,""1966-08-10"",Atlanta,Pro"
"user_1417,gym_4,""2023-04-11 11:32:00"",""2023-04-11 14:24:00"",Swimming,289,Michael,Jones,57,Non-binary,""1984-04-14"",Boston,Basic"
"user_358,gym_5,""2023-01-23 09:35:00"",""2023-01-23 10:36:00"",Weightlifting,1731,Linda,Smith,20,Female,""1997-10-31"",Austin,Student"
"user_3466,gym_6,""2023-09-21 20:09:00"",""2023-09-21 21:27:00"",CrossFit,724,Daniel,Wilson,38,Female,""1998-09-18"",Atlanta,Pro"
"user_4136,gym_7,""2023-02-01 10:20:00"",""2023-02-01 12:52:00"",Weightlifting,1125,Chris,Johnson,61,Female,""1965-08-01"",Orlando,Pro"
"user_2950,gym_3,""2023-03-10 14:05:00"",""2023-03-10 15:45:00"",Swimming,1135,Emily,Martinez,38,Female,""1988-06-08"",San Francisco,Pro"
"user_3142,gym_4,""2023-06-23 11:57:00"",""2023-06-23 13:41:00"",Swimming,1292,Chris,Davis,38,Male,""1970-11-12"",Miami,Student"
"user_2877,gym_2,""2023-04-26 20:15:00"",""2023-04-26 22:48:00"",Yoga,658,Robert,Rodriguez,56,Male,""1967-05-14"",Seattle,Basic"
"user_4554,gym_6,""2023-06-17 13:30:00"",""2023-06-17 15:42:00"",Cardio,647,Linda,Martinez,36,Male,""1998-03-21"",San Francisco,Basic"
"user_197,gym_5,""2023-06-07 20:22:00"",""2023-06-07 21:58:00"",Cardio,395,David,Smith,49,Male,""2002-04-07"",Denver,Basic"
"user_1875,gym_7,""2023-02-20 06:29:00"",""2023-02-20 09:01:00"",Pilates,779,David,Johnson,19,Male,""1968-07-08"",Seattle,Student"
"user_938,gym_3,""2023-09-07 11:16:00"",""2023-09-07 12:56:00"",CrossFit,1435,Chris,Davis,39,Male,""1968-03-13"",Boston,Basic"
"user_2195,gym_10,""2023-02-02 19:22:00"",""2023-02-02 21:40:00"",Cardio,738,Jessica,Davis,53,Male,""2002-01-12"",Miami,Student"
"user_3531,gym_5,""2023-02-01 20:39:00"",""2023-02-01 21:36:00"",Swimming,887,Emily,Rodriguez,47,Female,""1974-10-05"",San Francisco,Student"
"user_4126,gym_9,""2023-06-06 13:21:00"",""2023-06-06 15:14:00"",Weightlifting,415,Daniel,Garcia,47,Male,""1994-09-25"",Orlando,Basic"
"user_390,gym_7,""2023-07-25 11:22:00"",""2023-07-25 13:54:00"",Pilates,260,David,Moore,63,Female,""1959-10-06"",Denver,Pro"
"user_2927,gym_5,""2023-05-13 13:25:00"",""2023-05-13 16:12:00"",Cardio,942,Linda,Brown,47,Female,""1995-02-06"",Miami,Student"
"user_347,gym_6,""2023-08-09 09:14:00"",""2023-08-09 12:07:00"",Yoga,1310,Emily,Moore,52,Female,""1979-10-02"",Seattle,Student"
"user_2845,gym_3,""2023-03-30 13:23:00"",""2023-03-30 14:16:00"",Cardio,1285,Linda,Jones,63,Female,""2001-10-01"",San Francisco,Basic"
"user_119,gym_1,""2023-06-10 07:09:00"",""2023-06-10 09:02:00"",Yoga,1275,Emily,Johnson,50,Male,""1965-01-09"",Miami,Student"
"user_4616,gym_2,""2023-06-11 16:55:00"",""2023-06-11 18:05:00"",Weightlifting,228,Laura,Smith,32,Male,""1989-02-07"",Miami,Basic"
"user_1239,gym_2,""2023-08-09 06:46:00"",""2023-08-09 09:07:00"",Weightlifting,973,Laura,Wilson,25,Female,""1987-01-29"",Orlando,Student"
"user_2781,gym_6,""2023-07-17 20:33:00"",""2023-07-17 21:35:00"",Cardio,1031,Sarah,Jones,42,Female,""1976-07-16"",Seattle,Student"
"user_2128,gym_8,""2023-08-08 13:15:00"",""2023-08-08 14:57:00"",Weightlifting,344,Jessica,Brown,30,Female,""1971-10-30"",Denver,Basic"
"user_2467,gym_9,""2023-07-04 17:15:00"",""2023-07-04 19:50:00"",Weightlifting,1246,Michael,Johnson,35,Non-binary,""1964-04-16"",San Francisco,Pro"
"user_584,gym_1,""2023-05-11 16:38:00"",""2023-05-11 19:35:00"",Yoga,493,John,Wilson,40,Male,""1998-07-19"",Orlando,Basic"
